# time : days since 2000-01-01
# height : 1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0
# lat : -26.25,-26.25,-26.51076889038086,-26.25,-26.619718551635742,-25.578947067260742,-27.046239852905273,-27.046239852905273,-25.578947067260742
# lon : 28.125,28.125,28.125,28.0,27.5,26.25,28.125,28.125,27.5
# tas : K
# dimensions : 
# - model: 9
# - time: 1163
time,0,1,2,3,4,5,6,7,8
26618.0,19.676407,20.96689,21.092117,18.234,22.097971,23.178005,22.043621,21.233133,19.463762
26648.5,21.434809,21.629107,21.06907,21.966316,22.583803,19.536276,22.419558,22.29632,22.541904
26679.5,20.39593,23.12988,21.352304,23.303038,21.569502,20.109346,23.022188,20.962221,22.110664
26709.0,22.515722,23.37654,20.033627,22.83583,24.678028,20.56295,23.56948,21.975956,21.344034
26738.5,21.15567,22.562506,18.552256,18.417532,21.691227,20.883873,22.439478,19.356686,18.506824
26769.0,19.262226,19.432552,15.829267,17.119324,18.228703,15.633224,18.815899,16.53854,16.88776
26799.5,14.696909,15.616743,13.842724,12.569815,14.923817,15.367243,16.439999,13.699871,15.227891
26830.0,11.87562,11.988581,10.761941,12.029362,11.059616,10.806271,10.270189,11.145924,11.034707
26860.5,10.395878,10.7227335,9.490322,8.992743,9.8047495,13.032687,11.109363,11.817256,10.810072
26891.5,14.388345,15.774349,15.19274,16.45826,14.290386,14.677166,14.289986,14.46568,14.068366
26922.0,17.152378,19.128588,16.403559,17.484482,19.125612,15.764408,18.72242,16.422842,18.825302
26952.5,18.031769,19.08174,21.048664,17.047096,19.07674,19.566628,22.665598,18.619417,20.942167
26983.0,20.36528,21.19568,20.16304,17.853292,19.072336,20.008602,22.709576,18.937693,21.001665
27013.5,20.859278,19.670916,20.379953,20.800728,22.433382,22.017324,22.424105,20.472162,22.501926
27044.5,22.806726,22.171507,22.257303,20.005095,22.129805,21.976625,21.99521,20.432924,21.315468
27074.0,19.916265,19.586042,22.552639,18.685532,22.305073,22.37252,24.335716,20.89899,22.152506
27103.5,21.618683,20.185217,19.546122,17.892996,21.670994,19.87368,18.577875,19.006771,20.292805
27134.0,15.869342,20.163479,16.381237,16.523468,19.778965,19.078415,16.976055,15.984372,18.277164
27164.5,13.827219,17.432966,15.678844,12.51177,14.979847,14.200586,15.320308,12.890484,14.165757
27195.0,12.37443,12.766809,12.924478,10.872227,11.178818,10.210537,12.853197,11.392994,10.994851
27225.5,10.623905,11.656663,12.151577,10.830969,11.452149,11.087771,11.231555,9.268825,9.73506
27256.5,14.652078,14.777676,15.513785,15.8639,15.273815,15.276196,15.965401,14.318311,12.963569
27287.0,21.018467,20.464922,19.51974,19.270859,19.542055,19.014957,19.543648,19.245169,18.239426
27317.5,21.899963,18.948011,22.67229,19.701149,19.99364,20.54255,21.320688,20.423647,21.721952
27348.0,19.373154,22.309267,20.07634,19.771353,21.409922,19.03439,20.44389,21.640482,20.418108
27378.5,22.196375,23.79091,21.814737,22.024727,20.348207,21.39919,21.179476,22.223108,21.7981
27409.5,21.382929,23.74475,20.96467,22.286345,23.524336,21.055452,21.735018,22.077944,20.564766
27439.0,20.283117,22.321058,21.296139,21.432846,23.095753,20.393608,19.876976,20.326664,21.591257
27468.5,19.11087,21.298834,20.868082,19.733084,21.449924,18.762627,19.765009,19.694393,20.129566
27499.0,16.579853,15.882106,17.892193,14.895752,17.587223,16.084152,16.5388,17.090664,17.901615
27529.5,13.53068,14.605848,14.183147,14.044394,16.16341,15.344782,12.874019,14.964092,13.557145
27560.0,11.027811,10.371637,10.152322,10.1236,13.413345,10.522182,11.922747,10.488697,10.000741
27590.5,11.874973,12.32393,11.366024,9.38056,13.734956,11.173404,11.256366,10.3572645,9.866774
27621.5,15.832894,15.787411,15.57717,14.533425,16.298626,15.18211,12.793648,13.388776,13.421271
27652.0,17.168644,15.425615,20.675837,17.995102,20.92624,19.821323,16.959389,20.28713,19.952866
27682.5,21.819641,21.582106,22.132618,19.455757,21.003193,19.781502,19.695871,20.063906,18.974577
27713.0,21.576462,22.119448,20.143265,21.980337,24.377604,23.081081,20.786724,21.163279,20.511553
27743.5,22.199213,24.332567,21.48527,20.951546,24.577578,22.18279,19.963198,22.839472,20.745335
27774.5,22.298182,21.5473,22.662394,23.184904,20.303602,22.284517,21.310823,22.245913,20.848274
27804.0,,,22.225735,21.04396,21.80486,22.19439,,,20.146921
27804.5,21.258032,21.856337,,,,,22.157494,22.709171,
27834.5,19.582977,18.528906,21.331247,21.14266,21.62479,20.720757,19.539484,20.014584,20.091633
27865.0,18.21651,15.580012,16.57896,18.251282,18.540073,19.355667,17.904827,17.337399,16.6395
27895.5,15.8323765,14.2216625,14.316631,14.149862,15.429157,15.995386,15.672236,13.189251,15.08394
27926.0,11.714273,11.059198,13.423257,9.609989,11.34111,13.186245,11.917315,11.69231,11.564706
27956.5,11.895573,11.359361,11.475674,12.648108,11.015229,9.279239,9.870532,10.366633,10.736708
27987.5,14.114907,15.523434,13.465903,12.508859,15.146923,12.295635,15.66111,13.402844,14.848304
28018.0,19.905094,20.671892,20.737055,20.295975,20.614382,16.861088,17.019234,17.803885,16.825485
28048.5,19.983307,20.797285,21.281574,17.62751,22.914051,20.556313,22.642435,22.277468,18.243284
28079.0,19.984238,20.335115,20.117966,21.121542,18.848917,20.666866,19.985943,19.075449,19.30916
28109.5,22.046534,23.299944,20.320108,21.959633,23.587893,20.319143,23.30057,20.731867,20.228306
28140.5,21.162836,22.830076,22.00886,23.848509,21.930037,20.145235,22.59958,20.874086,20.356667
28170.0,21.717169,21.855513,23.605556,22.770035,22.347706,19.422112,22.693077,20.798405,21.68989
28199.5,19.4422,23.062933,20.400766,20.104544,20.018528,19.697502,20.634455,18.781765,19.552662
28230.0,16.76479,19.211483,17.14085,16.58194,18.02396,15.880507,16.379131,17.150906,16.49567
28260.5,13.91044,15.363203,16.337627,12.243582,15.946064,10.182001,12.418391,15.345318,12.7071085
28291.0,12.790415,14.0420475,13.454843,9.833805,11.562424,8.9519615,11.494799,12.596394,11.697427
28321.5,10.3075905,13.214646,13.045193,9.927343,11.096864,10.926822,10.637195,11.670131,11.370771
28352.5,15.35798,14.796566,13.328605,16.695534,13.387035,13.492413,14.532661,15.198834,12.705573
28383.0,18.455845,20.371874,21.83352,21.418167,19.50995,20.483189,18.790474,18.218466,17.556778
28413.5,22.472107,20.296583,20.706806,20.998451,21.828205,21.953773,18.902628,18.599886,21.054747
28444.0,19.70668,21.341402,21.96791,20.145163,22.492441,22.18533,21.876446,20.26768,22.4843
28474.5,21.75915,23.176043,22.85563,20.903175,21.950197,23.364462,21.71396,21.781733,22.265568
28505.5,20.158442,23.03494,21.64158,20.094969,21.303755,23.165102,23.022554,22.608797,21.874245
28535.0,19.825872,22.55287,20.587002,22.121292,19.640125,23.178612,23.29586,21.544773,21.449533
28564.5,19.006897,23.307318,18.847208,21.29061,19.747837,21.219475,19.540094,21.03616,21.848194
28595.0,17.66103,19.416225,15.915662,13.74881,15.961644,18.510849,17.44511,18.39761,17.662937
28625.5,14.19874,16.563032,13.481579,13.972403,12.794849,15.354944,17.262295,15.087933,12.6089945
28656.0,10.462198,11.150995,11.05729,8.149052,11.308487,11.84988,9.983446,10.535328,11.159677
28686.5,11.160282,14.241014,12.361752,11.529272,9.737214,11.367587,9.911609,12.374446,12.378767
28717.5,12.80726,15.442928,14.926291,13.669656,14.155834,15.118664,15.088753,14.58357,13.504645
28748.0,17.200382,19.015703,19.759363,21.986496,19.964907,18.759708,18.292397,18.55367,18.610306
28778.5,20.989014,22.715864,18.294453,20.662544,23.136341,20.534584,21.163889,21.411257,22.993711
28809.0,21.27147,19.842775,21.322006,21.775259,21.848307,18.06564,21.890148,21.938334,19.666948
28839.5,21.406855,20.869432,21.425577,23.61222,24.414553,21.01647,23.768038,23.957758,22.111729
28870.5,23.701746,22.650175,22.026804,20.842924,22.381117,22.238375,21.783663,24.125551,22.014992
28900.0,21.715216,20.781507,20.703426,22.851303,23.776539,21.054283,22.84298,24.083622,20.933634
28929.5,19.992065,23.617682,19.193674,20.967123,21.316685,18.845573,20.756495,22.502682,19.632862
28960.0,17.65044,18.132046,16.518475,19.891388,16.428593,16.653671,16.110912,18.810146,16.342503
28990.5,14.88917,15.696363,13.675793,14.268087,12.834797,13.66308,16.167507,15.997051,12.669633
29021.0,11.138651,12.634577,10.393716,10.35825,12.391464,12.5491295,13.628893,13.329639,10.332894
29051.5,11.411076,13.777787,10.409237,11.851568,13.715852,13.503421,12.976794,12.810847,11.839094
29082.5,16.454445,14.495815,14.647544,12.29606,17.481518,16.448193,14.080269,13.959821,14.104438
29113.0,20.96799,17.335344,18.139246,15.69731,22.06476,19.056248,20.265541,19.175741,19.90477
29143.5,23.805634,23.900038,19.790699,20.061195,22.237385,17.360939,21.816446,24.217714,19.976957
29174.0,21.210068,20.461397,22.094864,23.114767,24.51533,20.768856,22.68211,23.03956,19.66411
29204.5,21.652582,23.869005,22.751566,21.224953,21.345064,21.208029,22.000093,23.608942,21.768406
29235.5,21.860956,22.556273,23.016092,22.624357,21.108015,21.835299,23.523958,22.99573,21.528877
29265.0,,,20.947231,21.002975,23.067524,20.569054,,,22.141611
29265.5,23.03562,22.285536,,,,,22.010735,22.64539,
29295.5,22.047333,21.24912,20.8986,19.507711,19.340427,20.881767,20.081171,20.805233,19.408466
29326.0,19.779133,18.235287,17.021526,14.194946,17.413334,18.829391,17.069073,17.490993,16.56754
29356.5,16.938425,14.966871,16.482098,13.603659,15.627216,13.374292,14.406978,15.6068535,13.555284
29387.0,13.644358,14.08938,12.938638,12.185093,13.292038,12.590023,10.252306,13.568653,10.153848
29417.5,13.21735,11.225053,10.957455,11.599066,12.580628,10.977786,10.17229,11.319819,11.276716
29448.5,16.08326,17.549313,15.63137,13.488687,14.050854,14.42918,11.604744,14.150983,13.129462
29479.0,20.279484,17.824724,18.044367,18.161942,18.426302,18.855839,17.293434,18.438192,18.151566
29509.5,20.238312,21.14482,18.88628,20.469093,21.915272,19.376686,19.099466,20.525515,20.817656
29540.0,20.656174,22.546938,20.11641,23.569448,23.97581,22.251919,19.521221,20.55424,21.093157
29570.5,22.475641,21.137774,22.532816,19.61457,21.455446,22.819448,21.662569,21.754969,22.621067
29601.5,22.628077,20.928679,22.154856,20.39279,20.886457,24.329805,21.112093,21.7699,22.219246
29631.0,21.991796,22.64546,21.497799,20.853287,21.813526,24.658531,21.15142,21.348454,21.275492
29660.5,19.608398,21.016943,20.90629,20.936666,22.71265,22.869041,20.73858,19.138027,20.173206
29691.0,18.036793,17.819698,18.04884,15.444,18.345158,19.723434,15.869549,17.8428,16.283054
29721.5,14.9652195,13.760328,13.5113945,13.759176,15.965534,14.8371525,15.22729,14.67857,13.39586
29752.0,11.596506,12.584833,11.672799,11.639561,11.190506,12.914425,10.281908,10.987049,8.089303
29782.5,9.891453,14.037034,12.5369835,10.180822,10.941987,10.954928,11.631518,9.964717,10.873884
29813.5,14.6969385,15.935329,15.251426,12.035348,14.827526,15.515057,14.605782,13.955609,14.989753
29844.0,20.184055,17.985247,18.600824,17.320969,18.469393,21.558079,19.575722,19.818655,18.88652
29874.5,20.861633,21.898695,21.93282,20.404243,20.928547,21.228127,18.866312,20.508547,21.747374
29905.0,24.190048,23.005922,21.42839,19.365011,20.790812,20.30566,21.17625,20.02485,22.400835
29935.5,21.397821,21.534594,22.764841,21.791725,22.731295,23.317709,22.667482,23.885462,23.937931
29966.5,21.32226,21.495604,23.748331,21.057768,22.822187,22.94684,22.310732,21.685366,23.38041
29996.0,24.002691,23.948133,23.167843,22.365524,22.235493,24.148643,22.53701,22.419254,23.309946
30025.5,21.254486,20.15473,19.90687,19.77529,21.901981,19.392479,19.776514,21.151394,20.302357
30056.0,17.330677,19.447384,16.905254,16.784515,17.98386,16.626694,17.704174,17.491787,18.130863
30086.5,16.306559,14.712782,14.693371,13.444448,14.523487,14.803858,16.097805,15.325085,15.941545
30117.0,13.074137,12.471643,10.277444,9.429264,13.353134,12.590755,11.222521,13.663136,13.192147
30147.5,11.1077,13.256791,9.7337,10.005651,12.542939,11.870181,12.540698,12.364497,12.3058605
30178.5,15.255868,17.86871,15.841727,15.4390955,14.066784,14.0878105,13.476204,13.817548,14.973823
30209.0,19.11765,20.505846,22.140802,17.277573,19.449434,20.39487,19.081673,19.46816,19.46251
30239.5,21.696259,26.406782,21.978138,21.285713,20.201923,19.010414,21.349466,21.278566,22.42935
30270.0,24.45781,21.25223,20.709488,21.824423,20.64335,20.166103,22.631145,20.235453,21.176622
30300.5,22.78399,21.471392,21.707224,22.367775,22.284334,23.737417,21.639711,21.994257,21.723179
30331.5,22.349726,21.538969,21.911783,22.070494,22.465162,21.500582,21.905306,20.551027,22.302467
30361.0,24.328741,20.608137,21.900692,20.195877,23.623585,22.112785,22.464806,20.396854,21.20408
30390.5,21.519989,20.39594,20.664377,14.871603,22.817966,21.870934,21.57046,19.484463,19.51247
30421.0,18.078663,15.986629,18.060528,18.295807,20.402592,18.464584,16.860516,17.236721,16.83353
30451.5,13.3628025,15.328291,15.275677,12.659933,17.640522,15.73086,15.37823,15.431652,14.288224
30482.0,10.747049,10.274347,14.740548,11.01096,13.274918,12.070736,10.804308,11.901783,9.874276
30512.5,13.294346,11.923387,10.299892,8.320623,12.812135,14.118075,11.980212,11.271693,11.2311535
30543.5,14.567666,14.874111,13.805442,11.572793,17.511974,15.404583,15.477974,14.207227,13.40879
30574.0,18.71912,21.111223,20.426447,20.815872,21.869509,19.09357,20.41639,17.47988,18.698868
30604.5,20.425293,20.582197,19.198902,19.344643,21.048725,21.647408,22.30256,20.844973,19.212889
30635.0,23.201859,18.62543,21.567368,20.724478,21.427225,21.541988,24.185284,21.841196,21.899035
30665.5,23.145258,21.885027,22.109415,19.448128,23.793123,21.744253,22.898348,21.496943,22.888065
30696.5,22.444239,21.468748,21.910105,22.69705,24.478712,21.750612,23.05292,22.253237,23.243294
30726.0,,,21.461697,23.941544,23.594227,20.510979,,,21.59672
30726.5,20.642828,23.331343,,,,,22.753136,21.55164,
30756.5,19.417572,21.345037,21.89271,21.430777,20.55103,21.557487,21.02331,19.837399,20.56075
30787.0,16.953053,18.023739,18.785717,15.7803955,17.767643,17.583237,18.08421,16.13107,17.401066
30817.5,15.115152,14.72444,13.953838,14.514944,15.113209,15.639307,15.971309,13.170269,13.737657
30848.0,10.649271,13.527613,9.8271265,10.41312,13.14772,11.572384,13.161242,11.879871,11.604836
30878.5,11.45261,12.156571,11.08511,9.49024,12.145814,9.7129545,12.819781,12.5837965,10.266188
30909.5,13.893502,14.779598,15.001365,15.234414,16.07603,11.800732,15.673256,14.866315,12.332526
30940.0,21.686375,18.186815,19.426722,17.8275,19.152529,17.231022,20.014748,19.659597,16.320267
30970.5,20.12918,22.374739,21.453815,21.147804,21.326313,23.056831,21.752787,21.491457,18.70349
31001.0,21.724838,22.218447,21.149277,21.064291,19.686197,24.186977,19.973553,23.648752,21.103228
31031.5,22.186731,21.752428,21.880625,24.588112,22.202059,20.774405,23.208467,21.539484,21.869175
31062.5,21.708338,22.66284,20.407846,24.49124,22.652205,21.997927,22.208712,22.861116,20.969429
31092.0,22.17298,20.063978,20.282284,23.277328,24.006153,20.691856,21.583977,22.279911,21.607553
31121.5,22.24237,19.12708,20.606668,23.144918,25.065098,21.249199,21.66192,21.34808,20.01656
31152.0,19.286396,16.374264,18.353771,17.005585,19.545261,16.825302,17.927013,16.676235,17.517124
31182.5,16.752787,15.3127575,15.079266,15.600393,15.110065,15.279779,12.591212,14.665569,15.344407
31213.0,13.243357,9.955805,13.462594,11.104404,13.675095,10.938869,13.70891,11.899586,10.600259
31243.5,11.25684,8.264878,12.802181,13.432562,12.410523,11.530185,12.639361,10.827937,11.084639
31274.5,13.609139,14.510952,15.566794,15.316628,14.41383,13.935375,14.000984,14.1608095,15.273658
31305.0,19.859592,21.387194,19.147364,17.00032,19.718447,18.784733,18.75724,19.651999,19.820694
31335.5,21.717682,25.533247,20.417957,20.638405,22.048847,22.90049,20.575602,20.473604,20.276457
31366.0,20.350632,24.048677,22.250626,22.827932,23.68577,20.33453,21.619427,22.228983,22.533342
31396.5,21.18258,23.426073,22.09614,22.15821,22.388186,21.929525,21.894442,22.795465,23.055454
31427.5,21.196833,23.147886,21.259226,22.881895,22.76457,21.189363,22.417696,23.557375,21.686531
31457.0,22.775366,21.041304,22.087368,22.758835,23.620594,20.8572,22.897057,21.838993,22.187357
31486.5,19.581116,19.032446,20.475657,20.647726,21.876255,19.030449,18.823328,20.338345,19.854725
31517.0,16.744953,16.090115,17.13911,16.326538,17.983433,15.899184,17.428844,19.145077,17.491611
31547.5,14.241709,15.564161,15.2162285,12.778189,14.725483,15.041437,15.887233,13.360821,15.976548
31578.0,12.773905,12.0350895,14.064675,11.546207,13.9561615,11.812557,13.148302,11.187885,11.697549
31608.5,12.023502,13.692094,12.63644,12.160406,14.315431,12.404941,12.647204,13.078425,12.433607
31639.5,16.525917,13.6394615,15.446982,17.799294,15.954784,14.490917,14.570564,14.470258,15.947547
31670.0,17.974705,20.706102,20.297907,18.68834,22.598299,19.320469,18.332344,18.245901,17.042862
31700.5,19.378723,19.621107,22.562153,19.561531,24.74413,20.118385,22.353739,20.691591,20.920835
31731.0,23.178696,19.589235,22.733322,26.957571,23.63386,20.341976,21.349102,22.457468,21.867723
31761.5,23.068995,20.7354,23.571909,21.870522,23.52051,22.12438,21.622042,22.949457,20.826572
31792.5,22.148462,21.390379,23.670023,24.458921,21.971937,23.586885,21.954012,23.62543,22.36811
31822.0,22.614202,21.813124,22.446743,23.615494,22.722218,24.318474,21.9833,23.964787,21.969004
31851.5,20.038269,22.136267,20.378428,21.457327,18.721622,20.471672,21.019648,21.966183,19.45525
31882.0,16.965351,16.752773,16.363873,16.052673,19.04041,17.557816,19.268261,18.826748,17.407688
31912.5,15.801279,15.550062,14.510967,14.320181,15.70293,16.655298,15.402461,16.79594,13.932939
31943.0,12.849466,10.720758,13.406838,7.7449074,13.51973,12.4979515,13.141527,12.057758,11.213143
31973.5,13.965,12.176621,12.541653,13.241217,13.3194895,8.884494,12.820849,11.9865675,12.215223
32004.5,14.889504,17.014187,15.3742895,19.31794,16.607952,13.727306,13.424202,15.960797,14.810187
32035.0,17.751469,20.834581,20.007227,17.789078,18.400301,21.35825,18.334633,20.836813,21.800858
32065.5,22.837006,20.871443,22.306538,21.712044,22.722584,20.49717,21.006327,21.565798,22.745481
32096.0,21.431808,21.859163,21.41658,18.426443,24.795267,21.313412,23.034771,22.939188,21.142687
32126.5,21.053247,22.825823,21.466745,23.684608,21.637758,22.087393,25.054323,23.284296,22.933506
32157.5,22.4201,21.509611,21.356241,24.014036,22.897596,22.34897,24.10834,23.019228,23.612251
32187.0,,,20.581326,24.040787,22.078144,21.589378,,,22.011698
32187.5,22.313818,21.252699,,,,,22.8106,22.439945,
32217.5,22.071716,19.145025,18.240152,21.300833,22.247349,21.514183,22.16601,20.208736,20.113361
32248.0,19.00069,17.382229,17.203655,18.483582,17.621494,18.18309,19.18327,18.481594,15.949834
32278.5,17.485117,14.471815,14.416302,12.814932,14.577473,17.261469,15.625606,14.837139,15.963914
32309.0,13.349527,11.998224,12.624856,10.987278,11.673752,14.7054405,13.257372,11.494312,12.344796
32339.5,12.578892,11.620927,11.881741,10.545752,9.905183,13.8092985,13.316852,13.351924,11.5037365
32370.5,16.656166,15.766323,14.935294,14.400704,15.437756,14.742168,16.617256,14.766889,15.4389105
32401.0,21.090763,20.21242,17.62768,18.572311,20.99341,20.55344,19.558907,20.137533,20.98323
32431.5,22.593445,23.372236,20.152027,19.875038,23.323017,22.157692,20.767801,22.999361,21.322783
32462.0,21.1566,20.07944,18.679062,24.4493,21.248789,21.563107,23.035442,21.973886,21.525682
32492.5,22.947412,24.30031,22.89567,23.594276,22.723238,22.296377,26.112703,22.600702,21.623905
32523.5,23.361597,22.547361,21.695566,25.484404,22.85652,23.660341,24.18918,21.642641,21.830452
32553.0,23.994513,21.470839,21.313381,22.174362,24.031178,24.808525,22.723015,23.96265,21.374308
32582.5,21.45227,23.17774,20.70762,18.565207,23.82883,23.632164,22.436884,21.382748,20.67339
32613.0,20.050373,20.810207,15.461408,15.966553,20.203922,20.006607,20.207378,18.301601,18.87598
32643.5,17.163462,15.996717,14.911877,12.532522,16.973804,16.205439,16.966824,15.995831,15.16179
32674.0,13.749674,13.264704,14.60798,12.9296,13.040543,11.594143,14.014055,12.646778,12.005654
32704.5,10.892185,15.027116,15.281734,12.532446,12.945222,11.655307,11.578723,12.673457,11.703688
32735.5,15.636025,15.856564,16.728508,15.751687,15.611034,14.986431,16.964424,15.979901,13.350013
32766.0,19.7999,17.039202,20.733973,18.690292,20.175783,19.500248,21.184364,19.892904,20.037003
32796.5,23.63974,22.247602,23.11913,21.424324,21.564869,18.153755,23.704935,23.352571,22.183928
32827.0,22.721634,23.560457,21.88002,20.261892,25.933023,19.83691,23.991985,21.646006,21.54088
32857.5,22.763117,22.800951,25.327005,24.410835,24.446566,22.424917,24.119509,23.426874,21.821049
32888.5,22.603266,22.423155,23.143106,21.147795,22.35063,22.905428,22.96033,24.238161,20.9459
32918.0,24.784643,24.48326,22.502804,22.564163,23.702015,25.651756,23.04113,22.12421,19.976755
32947.5,21.490295,21.933355,20.487223,22.74932,21.70615,22.109642,20.240961,22.093441,19.44054
32978.0,19.616444,20.378384,18.87849,19.147919,19.40836,19.665451,17.977154,18.340542,15.872746
33008.5,12.8905735,17.729414,13.84309,13.274649,15.183857,14.90127,16.515621,16.003246,14.560716
33039.0,11.588724,14.551416,12.369821,10.336033,15.172226,11.678036,11.860765,12.243824,10.377999
33069.5,12.092716,15.118089,9.523434,14.106573,12.429566,12.163272,12.162616,10.933101,11.119368
33100.5,16.76841,19.924068,13.227164,14.836556,14.065319,16.723095,15.268135,17.211468,14.700416
33131.0,18.705723,22.086626,18.214106,19.684189,19.53882,19.689884,19.888893,19.15096,19.606308
33161.5,21.6586,22.103773,20.119068,20.302528,23.042347,22.7089,21.313913,24.420504,19.972075
33192.0,23.222519,21.832827,23.028122,22.41854,25.79011,23.503231,21.662518,22.828806,22.550371
33222.5,22.962458,22.619646,23.064981,24.60804,25.4097,23.655111,22.880526,24.17776,22.450687
33253.5,22.943354,22.547148,23.78184,20.436857,23.022718,23.301302,22.89078,22.953829,21.600685
33283.0,24.208471,22.19438,23.490078,20.804276,23.722797,23.922813,22.045494,23.575382,21.859385
33312.5,22.544556,19.034552,20.59968,21.885275,23.329044,23.684471,21.897516,22.082241,20.641651
33343.0,18.996845,16.644314,18.081707,19.669922,19.155704,18.658432,19.52055,19.031368,16.910862
33373.5,18.377329,16.763868,13.661022,15.277365,14.319782,17.918207,14.702083,16.496868,13.053147
33404.0,13.733377,12.925104,12.994393,13.3380165,13.749863,13.325771,10.388628,13.299702,11.368966
33434.5,13.524906,14.7626505,12.973019,14.685705,14.901887,10.9047575,11.813891,13.651851,10.308302
33465.5,16.199715,16.018124,14.730094,14.450479,17.15318,16.251232,13.495827,17.678875,16.59208
33496.0,22.069431,20.076525,21.448938,20.181992,21.197847,22.152287,18.963295,23.08309,19.741684
33526.5,21.51715,24.405165,20.98827,19.576485,18.640705,21.368996,20.6887,22.076601,21.585752
33557.0,22.72078,24.244326,20.674759,21.1975,24.778788,24.481258,22.059765,22.571848,22.09273
33587.5,23.344568,24.81096,23.073862,20.498299,25.21692,23.320913,23.32059,25.26742,22.234165
33618.5,22.867853,23.363432,22.101145,21.278563,23.623549,23.458284,22.215242,23.224733,22.161598
33648.0,,,22.124508,23.435928,24.31783,22.353264,,,22.298502
33648.5,23.01151,22.01814,,,,,22.155815,22.770939,
33678.5,21.895416,20.027746,20.321909,22.31127,21.547367,20.916344,20.798212,21.95422,20.931385
33709.0,17.57619,17.328762,18.92326,18.609558,20.412327,18.852707,16.844799,20.579006,18.834568
33739.5,16.1132,16.014265,14.585033,14.608877,16.926228,15.184778,14.393794,16.491497,14.686845
33770.0,14.420389,13.383478,12.705636,9.662418,13.090988,13.819302,11.226671,12.564228,12.66224
33800.5,12.62183,14.815263,13.429012,15.067785,14.016114,10.03873,13.309405,13.058467,11.540998
33831.5,15.761483,19.228298,15.325522,13.859536,15.378979,13.909008,15.690071,17.273388,15.534278
33862.0,20.017551,20.334154,20.501978,18.275253,21.047731,20.83411,19.070656,21.124105,20.188675
33892.5,19.436676,23.056623,22.528278,21.868752,24.299915,22.446327,21.995432,22.62427,20.164885
33923.0,20.417496,23.008821,22.32573,19.175009,24.217691,22.788937,20.406353,23.514475,22.328112
33953.5,22.48205,22.15172,22.671946,21.063118,23.53818,22.086416,22.365969,24.820185,23.577976
33984.5,24.154047,22.718565,22.132517,24.601255,23.982954,21.664919,22.6337,24.479982,22.273903
34014.0,22.0221,23.965681,23.936733,23.244217,23.192738,20.67141,22.614952,24.423191,21.864298
34043.5,22.968262,21.277533,21.224955,22.917349,22.137424,20.450706,20.624537,20.984035,21.331379
34074.0,18.877918,17.12405,16.965405,19.565735,19.885593,17.532547,19.207745,18.788235,18.0528
34104.5,16.747965,15.552015,15.859081,16.547445,18.506977,13.99444,15.404475,17.945812,15.289384
34135.0,12.315287,13.768763,14.844644,12.559879,11.045059,12.145412,13.584337,12.166492,11.679482
34165.5,11.484013,12.108018,11.296688,12.00733,11.7040415,11.625369,13.623157,13.0386305,13.20854
34196.5,16.755104,16.704006,17.752647,16.089668,15.676861,15.475658,15.655037,13.923078,15.252906
34227.0,21.353275,18.695482,19.987146,19.447739,18.13843,19.970371,19.865395,18.806509,19.8434
34257.5,21.273315,21.50044,23.60207,21.643929,22.336018,19.610909,22.306131,20.39374,22.8822
34288.0,22.034775,22.487032,20.25856,21.460073,22.480875,21.252285,22.900982,24.392008,22.128984
34318.5,24.809595,20.963305,21.611155,24.836037,23.13083,21.170553,24.832674,22.707026,21.607792
34349.5,27.194178,22.042356,21.643503,24.259062,25.170546,21.578005,22.685457,22.686586,21.929237
34379.0,24.70313,20.603102,22.103695,22.959671,23.19698,23.727531,24.123283,22.442081,21.473398
34408.5,22.860626,21.022558,18.878092,18.973257,24.452457,20.939262,22.866083,20.44897,21.404926
34439.0,20.531605,17.607784,16.529522,16.736969,20.763157,18.368546,20.046795,17.946438,16.800968
34469.5,16.731424,15.497633,13.705639,15.067709,16.436115,16.42901,16.825985,16.341778,14.3529825
34500.0,13.39039,12.672266,12.126931,11.788029,14.630875,12.975918,13.570971,13.037861,10.880715
34530.5,13.54932,11.3564005,9.354092,11.53562,13.778779,10.017245,12.47893,12.461879,10.938032
34561.5,16.26191,17.05157,14.264518,13.507119,16.024456,16.523235,15.696968,15.090375,16.10389
34592.0,19.536564,18.887835,22.231897,20.971695,22.326082,20.520695,21.433388,19.829489,19.966904
34622.5,23.129425,21.526594,21.95467,23.229774,22.893208,22.644936,23.621317,21.988405,23.907316
34653.0,22.621628,21.723421,21.403,21.713888,25.222116,20.690578,22.412365,24.06367,23.13283
34683.5,23.687952,20.846758,23.697031,24.198067,23.317598,21.860128,23.09543,23.834986,24.544773
34714.5,23.19906,21.92877,22.828806,23.443174,22.51805,20.073122,23.827425,22.747377,22.308113
34744.0,22.062078,23.19026,21.238094,24.78099,24.958637,21.476921,23.151299,24.137241,22.692087
34773.5,21.217987,20.53562,18.702188,24.115957,24.1843,19.668053,22.845026,22.195065,21.854023
34804.0,20.561909,18.747463,19.182415,19.881805,22.636997,16.782272,17.372295,19.04095,17.630253
34834.5,17.359537,15.013868,14.553844,15.905172,18.421436,14.190851,15.779841,15.064312,16.022934
34865.0,12.780222,12.927179,13.3349695,10.7103615,12.066391,9.77499,13.7723255,12.7126045,11.644265
34895.5,11.957035,13.90944,11.897213,12.776159,13.550569,13.299655,13.10628,11.564204,11.516035
